Texto,Label
when i was a man one fell i was going home late at night and i did not notice an uncovered child hole and day in it. i was in there for several minutes.,2
when i was a child nonpareil day i was going home late at night and i did not notice an uncovered man hole and decrease in it. i was in there for several mo.,2
when i was a child one day i was going home late at night did notice an uncovered man hole and fell in it. i was in there for several minutes.,2
when i was a child one day i wa was going home late at night and i did not notice an uncovered man hole and fell in it. i was in belatedly there for several minutes.,2
oh no no no no. no no no i just i just need a profess ticket.,4
no oh no no no. no no no i just i just need a pretend ticket.,4
oh no no no. no no no i just i just need a pretend ticket.,4
oh no no no no. no no no i just i fair just need a pretend ticket.,4
too many people in tv room i was not able to get a sit to watch tv.,0
too many people in tv room to was not able to get a seat i watch tv.,0
too many people in tv room i was not able to get a seat capable to watch tv.,0
too many people tv room i was not able to get a seat to watch tv.,0
i usually come back home early but this day i came home back late place find some visitors at my to.,1
i usually come endorse home early but this day i came home back late to find some visitors at my spot.,1
usually come back home early but this day came home back late to find some visitors at my place.,1
i usually come back home early but this day i came dorsum home back late to find some visitors at my place.,1
my asked was ill do asked me to prpare our lunch. i went to do it and while i was working she stayed behind me telling what i had or not to and. i mother i to stop meddling and to go to bed. when i went to ask for help to my sister my mother said that i was proud that i asked for help only when her wanted wasn't that i and able to cook by myself.,0
my mother was ill and asked me to prpare our lunch. i went to past do it and while i fudge was working she stayed behind me telling what i had or not to do. i asked her to stop meddling and to go to bed. when i went to ask for me help to my sister non my mother said that i was proud that i asked for help only when i wanted and that i wasn't able to cook by myself.,0
my mother was ailment and asked me to prpare our lunch. i die to do it and while i was working she stayed fundament me distinguish what i had or not to do. i enquire her to terminate meddling and to go to bed. when i went to ask for facilitate to my sister my mother said that i was proud that i asked for help only when i wanted and that i wasn't able to cook by myself.,0
my mother was asked me to prpare our lunch. went do it and while i was working she stayed behind me telling what i had or not to do. i asked her to stop meddling and to go to bed. when i went to ask for help to my sister my mother that i was proud that i asked for help only when i wanted that i wasn't able to cook by.,0
what are you doing here?!,6
are you doing here?!,6
are what you doing here?!,6
what are you doing hither here?!,6
much i got a small present form a person i like very when.,3
i got a small present form a person i like very much.,3
